2022-11-28 14:00:01,_nynan,url,http://ssh:\/\/.*:.*@.*target.com/,,https://twitter.com/_nynan/status/1597228825540055040
2022-11-28 14:00:01,_nynan,url,http://ftp:\/\/.*:.*@.*target.com/,,https://twitter.com/_nynan/status/1597228825540055040
2022-11-28 20:38:57,Kostastsale,url,http://32.dll|exe,,https://twitter.com/Kostastsale/status/1597329218471596032
2022-11-28 20:38:57,Kostastsale,url,http://64.dll|exe,,https://twitter.com/Kostastsale/status/1597329218471596032
