2022-11-25 22:29:31,malwrhunterteam,url,https://download-files-pdf.de/plm/clineti2022.hta,,https://twitter.com/malwrhunterteam/status/1596269879824465922
2022-11-25 22:29:31,malwrhunterteam,sha256,c620ce8ecbaa3ee3b92126091c7686e3bdfa23e188914f072ba2d90f05d18f9d,,https://twitter.com/malwrhunterteam/status/1596269879824465922
