# IPsum Threat Intelligence Feed
# (https://github.com/stamparm/ipsum)
#
# Last update: Mon, 21 Sep 2026 03:01:54 +0200
#
# IP	number of (black)lists
#
161.35.123.109	2
161.97.148.115	2
162.210.245.77	2
164.92.78.51	2
164.92.199.84	2
164.92.250.58	2
165.22.9.166	2
165.99.63.35	2
165.154.134.92	2
165.154.162.203	2
165.154.163.91	2
165.227.25.136	2
165.232.68.163	2
165.232.88.171	2
165.232.142.117	2
165.245.251.7	2
167.99.246.220	2
167.172.40.9	2
167.172.165.251	2
172.86.74.68	2
172.169.235.89	2
172.171.246.155	2
172.212.203.117	2
172.212.226.183	2
172.232.162.92	2
173.88.26.109	2
175.195.7.52	2
176.41.129.227	2
176.193.53.249	2
176.236.61.138	2
176.237.230.137	2
178.128.68.27	2
179.8.19.86	2
179.61.30.12	2
180.183.205.149	2
181.129.48.163	2
182.44.73.149	2
182.92.133.114	2
182.92.241.215	2
182.242.168.216	2
185.180.141.39	2
187.146.161.174	2
188.113.188.77	2
188.240.59.37	2
188.240.59.53	2
191.36.195.84	2
192.3.194.39	2
192.51.188.6	2
193.8.186.31	2
193.32.162.224	2
193.138.195.128	2
194.170.189.226	2
195.26.81.58	2
195.184.76.21	2
195.184.76.50	2
195.184.76.60	2
195.184.76.78	2
195.184.76.82	2
195.184.76.114	2
195.184.76.145	2
195.184.76.157	2
195.184.76.176	2
195.184.76.189	2
195.184.76.191	2
195.184.76.192	2
195.184.76.216	2
196.188.47.105	2
196.251.122.6	2
197.31.48.57	2
197.232.145.98	2
198.199.123.141	2
200.50.173.55	2
201.132.119.118	2
201.245.224.10	2
202.163.87.136	2
203.69.6.123	2
203.128.10.131	2
205.234.152.230	2
205.250.39.230	2
206.81.24.145	2
206.81.28.10	2
206.189.57.145	2
207.175.46.121	2
207.175.112.214	2
207.175.127.154	2
207.175.217.79	2
209.99.184.95	2
209.99.189.127	2
210.211.119.26	2
211.101.236.146	2
211.196.178.62	2
212.108.143.219	2
212.112.108.122	2
212.116.238.4	2
212.116.238.41	2
212.116.238.51	2
213.177.179.35	2
216.25.89.117	2
216.25.89.126	2
216.25.89.129	2
216.25.89.141	2
216.25.89.152	2
216.25.89.153	2
218.206.187.7	2
219.131.130.212	2
220.247.163.232	2
221.179.30.253	2
222.127.62.118	2
223.4.131.95	2
223.4.170.2	2
223.123.16.229	2
5.9.83.108	2
37.27.70.253	2
38.58.179.138	2
62.38.144.238	2
62.84.183.172	2
65.109.125.160	2
70.175.76.239	2
76.10.157.54	2
80.221.244.201	2
82.66.197.211	2
84.247.180.248	2
87.236.195.198	2
88.99.165.75	2
89.58.60.208	2
90.143.133.202	2
93.95.88.13	2
94.16.122.152	2
94.112.34.205	2
136.35.54.224	2
136.37.133.139	2
137.226.34.45	2
152.53.13.239	2
157.90.212.53	2
159.69.183.152	2
198.23.59.66	2
207.180.192.66	2
217.199.199.250	2
1.117.72.220	2
1.193.58.176	2
101.132.83.252	2
101.200.181.225	2
101.36.102.60	2
101.43.143.14	2
101.53.224.242	2
101.53.255.1	2
101.95.175.30	2
101.96.192.194	2
101.96.206.202	2
101.96.218.145	2
103.100.175.104	2
103.104.215.0	2
103.106.113.38	2
103.107.143.82	2
103.121.48.141	2
103.131.85.183	2
103.136.200.34	2
103.165.225.74	2
103.171.69.183	2
103.171.85.117	2
103.171.85.50	2
103.176.78.149	2
103.179.56.9	2
103.181.143.232	2
103.183.75.14	2
103.183.75.239	2
103.183.75.92	2
103.186.1.155	2
103.186.1.158	2
103.226.139.24	2
103.23.199.22	2
103.236.84.172	2
103.244.172.95	2
103.253.244.231	2
103.27.133.74	2
103.49.238.212	2
103.49.239.105	2
103.49.239.60	2
103.49.239.65	2
103.59.95.187	2
103.60.175.205	2
103.63.25.111	2
103.63.25.214	2
103.67.78.56	2
103.76.120.114	2
103.76.120.90	2
103.79.76.120	2
104.155.91.149	2
104.236.14.202	2
104.248.36.242	2
104.28.207.218	2
104.28.239.218	2
104.28.239.220	2
106.119.165.24	2
106.124.135.239	2
106.44.24.188	2
106.52.62.211	2
106.54.219.213	2
106.74.15.218	2
106.75.16.140	2
106.75.24.130	2
106.75.241.127	2
106.75.254.120	2
107.150.101.107	2
107.150.101.25	2
107.150.109.91	2
107.172.83.5	2
107.173.17.254	2
107.175.24.164	2
107.175.6.110	2
108.62.161.142	2
109.117.222.81	2
109.86.254.82	2
110.38.8.121	2
111.113.88.49	2
111.198.15.68	2
111.229.137.241	2
111.229.214.50	2
111.23.129.238	2
111.248.25.43	2
111.68.111.100	2
111.92.157.201	2
112.124.28.215	2
112.248.104.187	2
112.74.23.32	2
113.233.100.249	2
113.31.111.110	2
114.231.107.119	2
114.231.190.246	2
114.231.44.136	2
114.231.93.51	2
114.232.238.154	2
114.232.58.161	2
114.232.58.174	2
115.175.227.164	2
115.190.127.190	2
115.190.159.0	2
115.190.179.19	2
115.190.251.247	2
115.22.247.178	2
116.255.252.60	2
116.62.105.103	2
116.90.227.175	2
116.92.220.6	2
117.143.82.33	2
117.216.33.31	2
117.248.201.39	2
117.72.107.242	2
117.72.118.87	2
117.72.12.99	2
117.72.149.26	2
118.190.204.205	2
118.193.33.244	2
118.196.102.200	2
118.196.45.105	2
118.253.167.107	2
118.31.105.33	2
119.133.94.133	2
119.187.149.238	2
119.203.187.190	2
119.254.64.5	2
119.28.103.230	2
119.28.177.175	2
119.45.71.180	2
119.45.95.130	2
120.26.63.74	2
120.48.100.73	2
120.48.110.204	2
120.48.174.141	2
120.79.129.210	2
120.79.214.60	2
121.121.60.196	2
121.14.17.55	2
121.199.0.21	2
121.36.54.128	2
121.40.119.230	2
121.40.233.220	2
122.161.46.67	2
122.171.128.107	2
122.171.128.162	2
122.171.129.247	2
122.171.129.51	2
122.171.134.53	2
122.199.225.53	2
122.225.92.130	2
122.97.212.220	2
122.97.214.209	2
123.178.210.105	2
123.178.210.200	2
123.180.182.215	2
123.207.35.85	2
123.207.79.209	2
123.52.172.136	2
123.57.130.217	2
124.220.61.209	2
124.223.13.155	2
125.22.249.36	2
125.227.240.43	2
125.228.154.55	2
125.41.136.6	2
125.43.125.245	2
125.99.254.155	2
128.199.137.232	2
129.159.237.86	2
130.61.49.56	2
134.199.209.202	2
134.199.214.125	2
134.199.214.158	2
134.199.230.141	2
134.209.183.10	2
134.209.28.179	2
134.209.60.115	2
136.32.52.253	2
136.70.176.24	2
137.184.0.163	2
137.184.103.186	2
137.184.11.230	2
137.184.113.161	2
137.184.116.185	2
137.184.118.180	2
137.184.13.226	2
137.184.14.152	2
137.184.140.91	2
137.184.182.164	2
137.184.188.57	2
137.184.225.120	2
137.184.232.191	2
137.184.237.182	2
137.184.35.254	2
137.184.46.11	2
137.184.46.190	2
137.184.83.82	2
137.184.84.75	2
137.184.87.111	2
137.184.87.44	2
137.184.9.126	2
137.184.95.89	2
138.121.104.49	2
138.197.187.137	2
138.197.200.125	2
138.197.96.167	2
138.2.39.60	2
138.68.151.57	2
138.68.17.185	2
138.68.3.196	2
139.162.154.211	2
139.170.73.124	2
139.196.206.69	2
139.196.8.55	2
139.224.230.230	2
139.224.252.13	2
139.224.49.158	2
139.28.240.53	2
139.59.163.57	2
14.103.118.177	2
14.255.187.76	2
14.63.166.251	2
140.206.83.106	2
140.233.177.75	2
140.245.39.88	2
140.83.49.58	2
141.148.149.180	2
142.93.151.220	2
142.93.231.28	2
142.93.35.248	2
142.93.40.188	2
143.110.134.139	2
143.110.144.215	2
143.110.149.27	2
143.110.156.177	2
143.110.236.235	2
143.110.237.86	2
143.198.100.206	2
143.198.103.202	2
143.198.103.69	2
143.198.109.199	2
143.198.110.172	2
143.198.135.64	2
143.198.150.202	2
143.198.154.63	2
143.198.178.120	2
143.198.228.151	2
143.198.238.146	2
143.198.42.4	2
143.198.49.224	2
143.198.60.223	2
143.198.64.110	2
143.198.74.54	2
143.198.77.47	2
143.244.139.142	2
143.244.178.117	2
143.244.180.28	2
143.244.186.194	2
144.126.208.38	2
144.126.217.1	2
146.148.113.204	2
146.190.114.163	2
146.190.135.240	2
146.190.139.115	2
146.190.140.191	2
146.190.161.58	2
146.190.164.113	2
146.190.164.89	2
146.190.173.244	2
146.190.58.23	2
146.56.233.108	2
147.139.179.222	2
147.139.209.201	2
147.182.194.80	2
147.182.198.14	2
147.182.232.154	2
147.182.241.107	2
147.182.244.206	2
147.182.254.221	2
149.129.240.41	2
149.129.255.120	2
149.56.206.68	2
150.109.119.38	2
152.32.104.46	2
152.32.213.95	2
153.117.127.146	2
153.117.13.145	2
154.222.26.30	2
154.85.41.244	2
155.133.23.74	2
155.94.155.111	2
156.239.42.225	2
157.10.160.103	2
157.10.160.7	2
157.10.253.237	2
157.20.27.133	2
157.245.42.184	2
157.245.94.118	2
159.203.131.94	2
159.203.133.10	2
159.203.16.36	2
159.203.72.2	2
159.223.203.102	2
159.223.207.187	2
159.65.19.137	2
159.65.227.128	2
159.75.157.139	2
159.89.179.15	2
159.89.225.170	2
159.89.233.144	2
159.89.50.122	2
159.89.51.220	2
160.30.142.210	2
161.35.223.118	2
161.35.224.240	2
161.35.225.0	2
161.35.228.55	2
161.35.230.122	2
161.35.237.239	2
161.35.6.24	2
163.7.10.112	2
163.7.8.62	2
164.164.112.227	2
164.90.145.98	2
164.90.148.243	2
164.90.149.253	2
164.90.151.182	2
164.90.189.236	2
164.92.69.11	2
164.92.71.115	2
164.92.72.126	2
164.92.76.60	2
164.92.86.10	2
164.92.87.225	2
164.92.91.19	2
165.154.63.83	2
165.22.136.39	2
165.22.168.143	2
165.227.204.236	2
165.227.30.51	2
165.227.82.20	2
165.232.137.133	2
165.232.137.75	2
165.232.144.125	2
165.232.146.211	2
165.232.146.26	2
165.232.150.166	2
165.232.159.95	2
165.232.97.161	2
165.245.226.16	2
165.245.247.83	2
167.172.206.53	2
167.172.217.32	2
167.71.93.130	2
167.99.98.11	2
168.144.70.10	2
168.232.150.252	2
170.187.145.203	2
172.182.194.208	2
172.235.41.110	2
172.235.41.44	2
172.5.122.13	2
173.230.131.27	2
173.255.192.234	2
173.255.225.15	2
174.138.47.172	2
174.183.61.79	2
175.101.46.86	2
175.107.237.116	2
175.178.64.49	2
175.24.232.83	2
176.126.135.94	2
177.196.66.168	2
178.128.148.85	2
178.128.186.220	2
178.156.175.174	2
178.183.125.51	2
179.43.146.27	2
179.61.154.57	2
18.191.173.38	2
18.97.19.131	2
18.97.19.139	2
18.97.19.149	2
18.97.19.153	2
18.97.19.171	2
18.97.19.185	2
18.97.19.194	2
18.97.19.204	2
18.97.19.209	2
18.97.19.228	2
18.97.19.239	2
18.97.19.241	2
18.97.19.242	2
18.97.26.35	2
18.97.26.38	2
18.97.26.49	2
18.97.26.54	2
18.97.26.82	2
18.97.26.94	2
18.97.5.10	2
18.97.5.116	2
18.97.5.126	2
18.97.5.31	2
18.97.5.35	2
18.97.5.41	2
18.97.5.45	2
18.97.5.52	2
18.97.5.62	2
18.97.5.64	2
18.97.5.8	2
18.97.5.83	2
18.97.5.88	2
180.110.129.167	2
180.76.242.143	2
181.119.64.79	2
182.10.168.194	2
182.127.126.236	2
182.138.158.13	2
182.138.158.134	2
182.138.158.206	2
182.138.158.242	2
182.138.158.76	2
182.40.103.253	2
182.44.76.158	2
182.53.52.68	2
182.92.215.108	2
182.92.84.149	2
183.105.74.96	2
183.240.197.57	2
183.56.243.176	2
185.180.141.38	2
185.253.116.210	2
185.81.94.58	2
187.113.105.185	2
188.129.83.157	2
188.166.121.62	2
188.240.59.19	2
188.240.59.23	2
189.126.106.207	2
189.171.194.104	2
191.252.178.42	2
192.129.217.251	2
192.155.89.228	2
192.220.64.177	2
192.53.123.32	2
192.81.208.200	2
193.123.253.213	2
193.142.59.10	2
193.24.123.123	2
194.195.208.236	2
195.133.204.159	2
195.184.76.1	2
195.184.76.100	2
195.184.76.103	2
195.184.76.109	2
195.184.76.110	2
195.184.76.112	2
195.184.76.113	2
195.184.76.117	2
195.184.76.131	2
195.184.76.132	2
195.184.76.133	2
195.184.76.134	2
195.184.76.139	2
195.184.76.14	2
195.184.76.140	2
195.184.76.141	2
195.184.76.150	2
195.184.76.151	2
195.184.76.153	2
195.184.76.156	2
195.184.76.16	2
195.184.76.161	2
195.184.76.164	2
195.184.76.166	2
195.184.76.168	2
195.184.76.169	2
195.184.76.17	2
195.184.76.170	2
195.184.76.172	2
195.184.76.173	2
195.184.76.174	2
195.184.76.175	2
195.184.76.178	2
195.184.76.180	2
195.184.76.184	2
195.184.76.186	2
195.184.76.187	2
195.184.76.190	2
195.184.76.194	2
195.184.76.197	2
195.184.76.198	2
195.184.76.199	2
195.184.76.2	2
195.184.76.20	2
195.184.76.202	2
195.184.76.203	2
195.184.76.205	2
195.184.76.208	2
195.184.76.209	2
195.184.76.210	2
195.184.76.211	2
195.184.76.212	2
195.184.76.213	2
195.184.76.215	2
195.184.76.217	2
195.184.76.219	2
195.184.76.22	2
195.184.76.225	2
195.184.76.241	2
195.184.76.245	2
195.184.76.246	2
195.184.76.28	2
195.184.76.30	2
195.184.76.34	2
195.184.76.36	2
195.184.76.38	2
195.184.76.51	2
195.184.76.55	2
195.184.76.6	2
195.184.76.61	2
195.184.76.63	2
195.184.76.64	2
195.184.76.68	2
195.184.76.7	2
195.184.76.71	2
195.184.76.8	2
195.184.76.81	2
195.184.76.83	2
195.184.76.84	2
195.184.76.85	2
195.184.76.86	2
195.184.76.87	2
195.184.76.88	2
195.184.76.89	2
195.184.76.92	2
195.184.76.93	2
195.184.76.94	2
198.199.83.145	2
198.211.112.14	2
2.132.189.242	2
2.27.248.95	2
2.59.156.114	2
20.1.181.19	2
20.163.3.237	2
20.163.58.244	2
20.168.116.125	2
20.169.85.79	2
20.171.10.170	2
20.223.99.221	2
20.42.99.8	2
20.83.172.51	2
20.84.92.128	2
201.157.204.82	2
202.163.102.158	2
202.21.47.122	2
202.84.34.85	2
203.145.35.27	2
206.189.203.70	2
206.189.212.11	2
206.189.79.156	2
206.221.176.159	2
207.175.154.123	2
207.175.204.134	2
210.79.191.176	2
212.129.244.103	2
216.137.123.246	2
217.216.64.244	2
217.61.175.115	2
218.149.228.171	2
218.205.95.160	2
218.31.113.124	2
218.31.137.254	2
218.60.77.254	2
218.78.91.158	2
220.197.85.58	2
220.202.112.187	2
221.236.125.241	2
222.109.205.160	2
223.104.43.46	2
223.123.73.109	2
223.226.87.87	2
23.27.53.141	2
24.199.102.203	2
24.199.103.116	2
24.199.111.106	2
24.199.118.92	2
24.199.120.165	2
24.199.92.209	2
24.199.95.74	2
27.152.177.227	2
27.204.33.158	2
31.129.240.132	2
31.14.254.45	2
31.223.51.171	2
34.106.228.141	2
34.156.181.144	2
34.156.31.101	2
34.16.251.33	2
34.22.143.244	2
34.22.181.39	2
34.24.242.215	2
34.24.35.135	2
34.38.215.126	2
34.38.223.55	2
34.62.140.82	2
34.62.162.150	2
34.76.160.254	2
34.77.227.28	2
34.78.114.140	2
34.79.125.193	2
34.79.132.94	2
34.79.74.44	2
34.80.166.110	2
35.195.214.161	2
35.205.154.130	2
35.229.150.197	2
35.237.204.11	2
36.133.212.147	2
36.134.211.199	2
36.139.11.170	2
36.213.140.70	2
36.66.7.82	2
36.92.35.211	2
36.95.214.179	2
37.193.194.218	2
37.193.233.154	2
37.32.42.21	2
38.76.73.5	2
39.107.33.136	2
39.107.92.147	2
39.108.50.190	2
39.36.127.17	2
39.81.35.64	2
39.96.209.112	2
4.248.184.140	2
41.41.181.110	2
42.58.175.173	2
43.100.49.189	2
43.100.74.124	2
43.108.21.183	2
43.108.33.252	2
43.108.39.62	2
43.108.40.1	2
43.108.43.158	2
43.130.228.73	2
43.130.74.193	2
43.131.45.213	2
43.134.15.174	2
43.135.142.37	2
43.135.36.201	2
43.136.119.249	2
43.139.72.253	2
43.153.79.218	2
43.165.170.119	2
43.166.130.123	2
43.231.129.254	2
43.99.7.152	2
44.220.185.110	2
44.220.185.123	2
44.220.185.170	2
44.220.185.187	2
44.220.185.191	2
44.220.185.200	2
44.220.185.210	2
44.220.185.211	2
44.220.185.23	2
44.220.185.234	2
44.220.185.43	2
44.220.185.47	2
44.220.185.98	2
44.220.188.120	2
44.220.188.139	2
44.220.188.143	2
44.220.188.149	2
44.220.188.151	2
44.220.188.154	2
44.220.188.161	2
44.220.188.162	2
44.220.188.165	2
44.220.188.173	2
44.220.188.174	2
44.220.188.196	2
44.220.188.205	2
44.220.188.206	2
44.220.188.214	2
44.220.188.229	2
44.220.188.254	2
44.220.188.3	2
44.220.188.62	2
44.220.188.74	2
44.220.188.96	2
45.128.38.236	2
45.151.123.150	2
45.195.159.152	2
45.195.79.5	2
45.249.247.109	2
45.33.115.186	2
45.43.58.233	2
45.56.69.100	2
45.79.190.95	2
45.79.196.209	2
45.79.207.147	2
45.82.78.103	2
45.82.78.105	2
46.101.149.62	2
46.101.50.24	2
47.101.203.81	2
47.102.154.17	2
47.102.154.63	2
47.103.7.42	2
47.107.101.135	2
47.108.151.127	2
47.109.0.218	2
47.109.186.154	2
47.109.197.246	2
47.109.198.130	2
47.109.58.39	2
47.114.77.163	2
47.115.201.87	2
47.115.209.82	2
47.119.184.167	2
47.121.126.159	2
47.236.11.13	2
47.236.110.119	2
47.236.117.147	2
47.236.120.152	2
47.236.137.240	2
47.236.156.189	2
47.236.157.205	2
47.236.164.190	2
47.236.193.133	2
47.236.233.89	2
47.236.236.47	2
47.236.239.132	2
47.236.251.234	2
47.236.4.223	2
47.236.50.237	2
47.236.6.7	2
47.236.61.48	2
47.236.71.4	2
47.236.83.152	2
47.236.93.36	2
47.236.93.67	2
47.237.115.131	2
47.237.163.14	2
47.237.18.202	2
47.237.184.49	2
47.237.186.82	2
47.237.190.171	2
47.237.7.188	2
47.237.75.208	2
47.237.9.175	2
47.237.91.109	2
47.237.95.106	2
47.237.96.152	2
47.238.108.157	2
47.238.118.77	2
47.238.125.109	2
47.238.205.254	2
47.238.66.30	2
47.238.87.14	2
47.239.114.91	2
47.239.123.106	2
47.239.167.97	2
47.239.196.151	2
47.239.204.184	2
47.239.228.232	2
47.239.231.136	2
47.241.39.132	2
47.242.105.167	2
47.242.122.194	2
47.242.130.121	2
47.242.161.215	2
47.242.19.221	2
47.242.21.133	2
47.242.216.3	2
47.242.218.238	2
47.242.236.20	2
47.242.252.9	2
47.242.54.89	2
47.243.167.193	2
47.243.211.170	2
47.243.74.231	2
47.245.107.202	2
47.245.130.67	2
47.245.132.11	2
47.245.133.99	2
47.245.135.122	2
47.245.135.43	2
47.245.136.89	2
47.245.137.129	2
47.245.137.68	2
47.245.139.141	2
47.245.40.28	2
47.245.54.58	2
47.245.54.87	2
47.245.96.202	2
47.250.133.235	2
47.250.135.69	2
47.250.138.108	2
47.250.141.79	2
47.250.146.216	2
47.250.148.172	2
47.250.161.156	2
47.250.163.68	2
47.250.174.18	2
47.250.175.231	2
47.250.186.207	2
47.250.188.175	2
47.250.189.46	2
47.250.190.125	2
47.250.209.82	2
47.250.217.141	2
47.250.37.210	2
47.250.38.242	2
47.250.45.238	2
47.250.47.47	2
47.250.51.32	2
47.250.57.175	2
47.250.95.122	2
47.251.0.28	2
47.251.105.107	2
47.251.105.187	2
47.251.105.241	2
47.251.106.248	2
47.251.116.252	2
47.251.122.238	2
47.251.123.229	2
47.251.126.127	2
47.251.140.21	2
47.251.166.223	2
47.251.17.64	2
47.251.182.237	2
47.251.184.112	2
47.251.184.247	2
47.251.185.192	2
47.251.187.94	2
47.251.189.155	2
47.251.21.150	2
47.251.244.32	2
47.251.248.154	2
47.251.25.42	2
47.251.252.163	2
47.251.30.16	2
47.251.37.0	2
47.251.42.101	2
47.251.45.25	2
47.251.51.155	2
47.251.61.115	2
47.251.70.202	2
47.251.74.248	2
47.251.77.17	2
47.251.90.72	2
47.251.94.48	2
47.251.95.226	2
47.252.31.213	2
47.252.73.198	2
47.253.105.218	2
47.253.147.238	2
47.253.155.112	2
47.253.168.226	2
47.253.178.191	2
47.253.218.17	2
47.253.53.106	2
47.254.135.222	2
47.254.154.147	2
47.254.154.160	2
47.254.156.127	2
47.254.170.228	2
47.254.171.212	2
47.254.172.114	2
47.254.179.129	2
47.254.192.78	2
47.254.199.36	2
47.254.206.163	2
47.254.240.14	2
47.254.244.10	2
47.254.244.233	2
47.254.29.174	2
47.254.50.53	2
47.254.70.175	2
47.254.71.163	2
47.254.84.224	2
47.254.84.236	2
47.254.88.45	2
47.254.92.184	2
47.74.0.190	2
47.76.101.125	2
47.76.129.234	2
47.76.137.73	2
47.76.199.243	2
47.76.225.20	2
47.76.253.102	2
47.76.44.58	2
47.76.87.64	2
47.77.204.157	2
47.77.214.12	2
47.77.214.160	2
47.77.223.142	2
47.77.225.91	2
47.77.229.36	2
47.77.233.191	2
47.77.235.8	2
47.79.126.66	2
47.79.144.211	2
47.79.151.239	2
47.79.23.180	2
47.79.35.18	2
47.79.76.176	2
47.80.2.90	2
47.80.57.232	2
47.80.6.123	2
47.80.62.205	2
47.80.66.144	2
47.81.10.118	2
47.81.208.25	2
47.82.167.6	2
47.82.171.212	2
47.82.64.129	2
47.82.65.183	2
47.82.78.112	2
47.82.81.73	2
47.83.161.15	2
47.83.207.161	2
47.83.222.191	2
47.83.235.182	2
47.83.249.224	2
47.83.5.132	2
47.83.7.82	2
47.84.100.230	2
47.84.100.236	2
47.84.101.166	2
47.84.102.11	2
47.84.103.254	2
47.84.104.148	2
47.84.106.204	2
47.84.108.87	2
47.84.109.254	2
47.84.109.73	2
47.84.115.184	2
47.84.115.39	2
47.84.116.171	2
47.84.117.97	2
47.84.128.232	2
47.84.129.251	2
47.84.132.145	2
47.84.134.69	2
47.84.135.196	2
47.84.135.27	2
47.84.136.248	2
47.84.137.161	2
47.84.137.3	2
47.84.138.136	2
47.84.138.233	2
47.84.139.148	2
47.84.140.114	2
47.84.140.132	2
47.84.140.233	2
47.84.141.50	2
47.84.143.237	2
47.84.17.206	2
47.84.191.150	2
47.84.194.167	2
47.84.198.110	2
47.84.204.63	2
47.84.205.178	2
47.84.64.43	2
47.84.95.142	2
47.84.96.101	2
47.84.97.166	2
47.84.97.93	2
47.85.40.102	2
47.85.49.56	2
47.85.83.142	2
47.86.59.110	2
47.88.17.203	2
47.88.52.78	2
47.88.54.171	2
47.88.55.180	2
47.88.58.42	2
47.88.77.140	2
47.88.78.4	2
47.89.135.124	2
47.89.231.206	2
47.89.241.10	2
47.89.241.203	2
47.90.219.128	2
47.90.229.219	2
47.91.31.100	2
47.93.199.81	2
47.93.236.107	2
47.94.156.213	2
49.124.153.47	2
49.207.247.36	2
49.232.142.15	2
49.232.25.80	2
49.233.138.167	2
49.235.121.35	2
49.235.145.126	2
49.64.226.151	2
49.79.90.102	2
5.20.21.146	2
5.226.140.6	2
5.253.103.2	2
5.61.28.248	2
50.116.30.16	2
51.141.169.144	2
51.254.59.113	2
51.38.83.248	2
51.81.66.12	2
57.154.210.79	2
58.221.146.170	2
59.103.100.4	2
59.103.119.35	2
59.23.207.33	2
59.25.31.152	2
60.16.142.52	2
60.173.100.181	2
61.12.84.172	2
61.169.202.234	2
62.113.198.26	2
62.133.46.13	2
62.133.46.29	2
62.133.46.30	2
62.133.46.4	2
62.221.127.224	2
63.141.242.2	2
64.225.119.153	2
64.225.35.230	2
64.226.107.197	2
64.227.104.148	2
64.227.104.209	2
64.227.105.163	2
64.227.107.84	2
64.227.83.30	2
64.227.97.178	2
64.227.99.56	2
64.23.137.86	2
64.23.146.164	2
64.23.146.209	2
64.23.148.70	2
64.23.159.196	2
64.23.173.46	2
64.23.183.127	2
64.23.183.85	2
64.23.211.142	2
64.23.250.243	2
64.92.91.63	2
66.228.58.200	2
67.205.157.231	2
67.205.174.101	2
67.21.68.60	2
68.183.26.238	2
68.183.48.118	2
68.183.87.42	2
69.164.205.196	2
72.14.187.229	2
72.146.33.77	2
72.255.18.16	2
72.255.32.78	2
72.255.32.80	2
72.255.8.128	2
75.177.88.56	2
75.81.21.116	2
78.171.144.88	2
78.186.26.5	2
79.98.102.166	2
8.134.129.95	2
8.134.156.90	2
8.134.163.87	2
8.135.2.39	2
8.135.41.34	2
8.135.46.209	2
8.135.54.198	2
8.136.5.87	2
8.137.35.174	2
8.137.91.170	2
8.138.10.65	2
8.138.12.236	2
8.138.15.150	2
8.138.165.73	2
8.138.186.231	2
8.138.221.168	2
8.138.226.126	2
8.140.18.151	2
8.145.35.7	2
8.148.26.43	2
8.148.31.128	2
8.152.222.188	2
8.155.163.101	2
8.155.170.209	2
8.155.38.6	2
8.156.65.200	2
8.156.66.75	2
8.156.69.93	2
8.156.75.194	2
8.156.77.236	2
8.156.80.161	2
8.162.0.12	2
8.162.0.43	2
8.162.13.232	2
8.163.19.56	2
8.163.48.130	2
8.163.48.166	2
8.163.48.98	2
8.163.56.202	2
8.163.62.43	2
8.163.69.63	2
8.163.85.0	2
8.166.119.228	2
8.208.125.200	2
8.209.207.15	2
8.209.221.133	2
8.209.74.239	2
8.209.83.1	2
8.209.84.177	2
8.210.132.212	2
8.210.156.117	2
8.210.181.190	2
8.210.206.17	2
8.210.21.137	2
8.210.237.153	2
8.210.239.158	2
8.210.39.230	2
8.210.62.96	2
8.211.137.178	2
8.211.142.197	2
8.211.162.225	2
8.211.172.246	2
8.211.23.105	2
8.211.34.206	2
8.211.4.200	2
8.213.135.73	2
8.213.137.180	2
8.213.137.95	2
8.216.1.118	2
8.216.1.174	2
8.216.10.5	2
8.216.11.223	2
8.216.13.42	2
8.216.17.181	2
8.216.17.250	2
8.216.17.252	2
8.216.17.97	2
8.216.18.107	2
8.216.18.144	2
8.216.25.217	2
8.216.3.165	2
8.216.3.36	2
8.216.4.147	2
8.216.4.148	2
8.216.4.187	2
8.216.4.57	2
8.216.42.137	2
8.216.7.7	2
8.216.8.228	2
8.217.104.32	2
8.217.190.29	2
8.217.23.127	2
8.217.79.101	2
8.218.111.217	2
8.218.193.220	2
8.218.202.59	2
8.218.45.254	2
8.218.68.100	2
8.218.91.226	2
8.219.102.159	2
8.219.108.44	2
8.219.125.219	2
8.219.132.32	2
8.219.132.37	2
8.219.212.202	2
8.219.222.239	2
8.219.76.30	2
8.220.185.26	2
8.220.196.138	2
8.220.200.3	2
8.220.214.124	2
8.222.129.193	2
8.222.136.179	2
8.222.140.179	2
8.222.152.139	2
8.222.153.168	2
8.222.161.138	2
8.222.180.150	2
8.222.181.128	2
8.222.181.240	2
8.222.219.170	2
8.222.219.193	2
8.222.235.11	2
8.222.242.233	2
8.222.243.76	2
8.222.254.206	2
80.94.95.242	2
82.209.137.217	2
82.41.131.81	2
85.64.129.236	2
86.242.146.166	2
87.13.104.252	2
89.125.90.247	2
89.36.231.62	2
91.196.152.1	2
91.196.152.106	2
91.196.152.110	2
91.196.152.119	2
91.196.152.120	2
91.196.152.123	2
91.196.152.126	2
91.196.152.127	2
91.196.152.136	2
91.196.152.137	2
91.196.152.138	2
91.196.152.139	2
91.196.152.140	2
91.196.152.141	2
91.196.152.142	2
91.196.152.143	2
91.196.152.147	2
91.196.152.150	2
91.196.152.152	2
91.196.152.153	2
91.196.152.156	2
91.196.152.157	2
91.196.152.158	2
91.196.152.159	2
91.196.152.160	2
91.196.152.161	2
91.196.152.162	2
91.196.152.168	2
91.196.152.169	2
91.196.152.171	2
91.196.152.174	2
91.196.152.176	2
91.196.152.177	2
91.196.152.183	2
91.196.152.184	2
91.196.152.186	2
91.196.152.188	2
91.196.152.189	2
91.196.152.190	2
91.196.152.192	2
91.196.152.193	2
91.196.152.194	2
91.196.152.196	2
91.196.152.197	2
91.196.152.198	2
91.196.152.200	2
91.196.152.204	2
91.196.152.207	2
91.196.152.209	2
91.196.152.21	2
91.196.152.210	2
91.196.152.216	2
91.196.152.217	2
91.196.152.218	2
