2022-11-26 11:21:53,nuria_imeq,ip,54.234.44.213,,https://twitter.com/nuria_imeq/status/1596464255171432448
2022-11-26 11:21:53,nuria_imeq,ip,44.212.2.201,,https://twitter.com/nuria_imeq/status/1596464255171432448
2022-11-26 11:00:56,r3dbU7z,md5,2b6f94d80cd146d955af3414f0981de5,,https://twitter.com/r3dbU7z/status/1596458980334833664
2022-11-26 19:52:49,MichalKoczwara,ip,120.46.177.219,,https://twitter.com/MichalKoczwara/status/1596592833456218113
2022-11-26 23:55:18,harugasumi,url,http://www.mexicosurfvacation.com/jp.php,,https://twitter.com/harugasumi/status/1596653856464965632
2022-11-26 23:55:18,harugasumi,ip,204.44.87.175,,https://twitter.com/harugasumi/status/1596653856464965632
2022-11-26 23:47:01,harugasumi,url,http://straightgraphics.com/jp.php,,https://twitter.com/harugasumi/status/1596651771510009856
2022-11-26 23:47:01,harugasumi,ip,204.44.75.47,,https://twitter.com/harugasumi/status/1596651771510009856
2022-11-26 20:37:35,ian_kenefick,url,http://grammarlycheck2.com,,https://twitter.com/ian_kenefick/status/1596604099524726786
