2023-03-16 20:47:00,Cryptolaemus1,url,http://hocvienchuyengia.vn/wp-admin/ayWvTKf3xoJuNcScGZ/,,https://twitter.com/Cryptolaemus1/status/1636469133457133568
2023-03-16 20:47:00,Cryptolaemus1,url,http://inbradio.com.br/img/8LuwoBtet/,,https://twitter.com/Cryptolaemus1/status/1636469133457133568
2023-03-16 20:47:00,Cryptolaemus1,url,http://lorem.com.sa/web/jPZUho/,,https://twitter.com/Cryptolaemus1/status/1636469133457133568
2023-03-16 09:39:10,Cryptolaemus1,url,http://erkaradyator.com.tr/Areas/My5PdKnB/,,https://twitter.com/Cryptolaemus1/status/1636301071038693376
2023-03-16 09:39:10,Cryptolaemus1,url,http://7gallery.com/Tempur/vowpsy6ObSB7UMui/,,https://twitter.com/Cryptolaemus1/status/1636301071038693376
2023-03-16 09:39:10,Cryptolaemus1,url,http://walkiria.5v.pl/wp-includes/ZWHV38j/,,https://twitter.com/Cryptolaemus1/status/1636301071038693376
2023-03-16 14:24:49,suyog41,md5,85f398a03f3836374da7ed4a4cfe7d38,,https://twitter.com/suyog41/status/1636372956539670528
2023-03-16 14:24:49,suyog41,md5,ad42d271e4b7d5c14c179c6cbe559bef,,https://twitter.com/suyog41/status/1636372956539670528
2023-03-16 21:32:41,malwrhunterteam,url,https://sony.csl-invest.com/doc_sony274,,https://twitter.com/malwrhunterteam/status/1636480630350331910
2023-03-16 21:32:41,malwrhunterteam,sha256,c6cbe381d581107b6531067e9108febd3016c9335c1d773e1b1e0ee435525111,,https://twitter.com/malwrhunterteam/status/1636480630350331910
2023-03-16 06:07:18,ScumBots,url,http://7.tcp.eu.ngrok.io:10930,,https://twitter.com/ScumBots/status/1636247752777641984
2023-03-16 06:07:18,ScumBots,sha256,28e8fa60cb51cc2a6700666f5b659b117fde7a097e3bde08b63543c92d1566cb,,https://twitter.com/ScumBots/status/1636247752777641984
2023-03-16 07:07:19,ScumBots,sha256,27d7942099c932c0091ae518341193d28d06ac7b5efe0b548499be25217f046f,,https://twitter.com/ScumBots/status/1636262853731549185
2023-03-16 09:16:10,JAMESWT_MHT,url,http://kdnr.online/scarica.php,,https://twitter.com/JAMESWT_MHT/status/1636295280164257794
2023-03-16 09:39:10,Cryptolaemus1,url,http://erkaradyator.com.tr/Areas/My5PdKnB/,,https://twitter.com/Cryptolaemus1/status/1636301071038693376
2023-03-16 09:39:10,Cryptolaemus1,url,http://7gallery.com/Tempur/vowpsy6ObSB7UMui/,,https://twitter.com/Cryptolaemus1/status/1636301071038693376
2023-03-16 09:39:10,Cryptolaemus1,url,http://walkiria.5v.pl/wp-includes/ZWHV38j/,,https://twitter.com/Cryptolaemus1/status/1636301071038693376
2023-03-16 09:39:11,Cryptolaemus1,url,http://www.dcdestudio.com.ar/dcd/71ycoQSy/,,https://twitter.com/Cryptolaemus1/status/1636301072137596929
2023-03-16 09:39:11,Cryptolaemus1,url,http://webthaihosting.com/cgi-bin/wnDNU/,,https://twitter.com/Cryptolaemus1/status/1636301072137596929
2023-03-16 09:39:11,Cryptolaemus1,url,http://sipo.ru/images/UIbyj3q8881cJ/,,https://twitter.com/Cryptolaemus1/status/1636301072137596929
2023-03-16 09:39:11,Cryptolaemus1,url,http://bosny.com/aspnet_client/LRYvI7/,,https://twitter.com/Cryptolaemus1/status/1636301073307832321
2023-03-16 09:39:11,Cryptolaemus1,url,http://li-sa.jp/_phpMyAdmin/IWxxPYWM8AI53xYqO4/,,https://twitter.com/Cryptolaemus1/status/1636301073307832321
